5.200000000000000000e+01,6.267582854068417873e+03
5.300000000000000000e+01,6.272484966379279285e+03
5.400000000000000000e+01,6.283486964489775346e+03
5.500000000000000000e+01,6.288003914195450307e+03
5.600000000000000000e+01,6.294111916340038988e+03
5.700000000000000000e+01,6.304754638389898901e+03
5.800000000000000000e+01,6.311277716429969587e+03
5.900000000000000000e+01,6.317806554325807156e+03
6.000000000000000000e+01,6.321151759654364469e+03
6.100000000000000000e+01,6.334240242816228601e+03
6.200000000000000000e+01,6.341472352726638746e+03
6.300000000000000000e+01,6.346697496362055062e+03
6.400000000000000000e+01,6.351824436370755393e+03
6.500000000000000000e+01,6.358234856529838908e+03
6.600000000000000000e+01,6.365330827580587538e+03
6.700000000000000000e+01,6.371114610997072305e+03
6.800000000000000000e+01,6.380655471618365482e+03
6.900000000000000000e+01,6.386044087460721130e+03
7.000000000000000000e+01,6.394777802630932456e+03
7.100000000000000000e+01,6.401001614435726879e+03
7.200000000000000000e+01,6.411402425852470515e+03
7.300000000000000000e+01,6.417229426333730771e+03
7.400000000000000000e+01,6.426824861028352643e+03
7.500000000000000000e+01,6.432250358519851034e+03
7.600000000000000000e+01,6.438096797181241527e+03
7.700000000000000000e+01,6.449388548841805459e+03
7.800000000000000000e+01,6.453997054730437412e+03
7.900000000000000000e+01,6.464477819560189346e+03
8.000000000000000000e+01,6.469513888448518628e+03
8.100000000000000000e+01,6.475815314481050336e+03
8.200000000000000000e+01,6.480860036958023557e+03
8.300000000000000000e+01,6.490113106149621672e+03
8.400000000000000000e+01,6.497705186971786134e+03
8.500000000000000000e+01,6.502765682567717704e+03
8.600000000000000000e+01,6.506131200859099408e+03
8.700000000000000000e+01,6.512046066396841525e+03
8.800000000000000000e+01,6.523199333008650683e+03
8.900000000000000000e+01,6.527261110507088233e+03
9.000000000000000000e+01,6.532767444601164243e+03
9.100000000000000000e+01,6.539920971979868227e+03
9.200000000000000000e+01,6.545867844071415675e+03
9.300000000000000000e+01,6.555613335680232922e+03
9.400000000000000000e+01,6.561574735010706718e+03
9.500000000000000000e+01,6.566238336625625379e+03
9.600000000000000000e+01,6.578186013412841930e+03
9.700000000000000000e+01,6.583296195971331144e+03
9.800000000000000000e+01,6.593526254779721057e+03
9.900000000000000000e+01,6.599084356501582079e+03
1.000000000000000000e+02,6.604646976543039273e+03
1.010000000000000000e+02,6.615785776551524577e+03
1.020000000000000000e+02,6.620921679010058142e+03
1.030000000000000000e+02,6.632086589678189739e+03
1.040000000000000000e+02,6.640472155066092455e+03
1.050000000000000000e+02,6.648424826753011075e+03
1.060000000000000000e+02,6.654470744148703488e+03
1.070000000000000000e+02,6.659634008573137180e+03
1.080000000000000000e+02,6.670415967040587930e+03
1.090000000000000000e+02,6.675589812830729898e+03
1.100000000000000000e+02,6.681660425723559456e+03
1.110000000000000000e+02,6.692923049702169919e+03
1.120000000000000000e+02,6.698113046350504192e+03
1.130000000000000000e+02,6.708502928771161351e+03
1.140000000000000000e+02,6.714153196309456689e+03
1.150000000000000000e+02,6.720258645448621792e+03
1.160000000000000000e+02,6.732034331605832449e+03
1.170000000000000000e+02,6.740088141839494710e+03
1.180000000000000000e+02,6.748150473707131823e+03
1.190000000000000000e+02,6.753832647809965238e+03
1.200000000000000000e+02,6.758383033592485845e+03
1.210000000000000000e+02,6.769995631257120294e+03
1.220000000000000000e+02,6.781855698957107052e+03
1.230000000000000000e+02,6.787564798509481989e+03
1.240000000000000000e+02,6.795221173632497994e+03
1.250000000000000000e+02,6.799454533191466908e+03
1.260000000000000000e+02,6.809987954489006370e+03
1.270000000000000000e+02,6.815719468545477866e+03
1.280000000000000000e+02,6.827196260009055550e+03
1.290000000000000000e+02,6.835354437185320421e+03
1.300000000000000000e+02,6.838691416064883924e+03
1.310000000000000000e+02,6.850204953143727835e+03
1.320000000000000000e+02,6.856431536609361501e+03
1.330000000000000000e+02,6.867509759911507899e+03
1.340000000000000000e+02,6.873751601962688255e+03
1.350000000000000000e+02,6.879998768561975339e+03
1.360000000000000000e+02,6.885321345713768096e+03
1.370000000000000000e+02,6.896909536926483270e+03
1.380000000000000000e+02,6.903177074299800552e+03
1.390000000000000000e+02,6.908048951375505567e+03
1.400000000000000000e+02,6.916194876836260846e+03
1.410000000000000000e+02,6.920609285303941761e+03
1.420000000000000000e+02,6.934127042278150839e+03
1.430000000000000000e+02,6.937613743499661723e+03
1.440000000000000000e+02,6.945325083224063746e+03
1.450000000000000000e+02,6.951165013467479184e+03
1.460000000000000000e+02,6.961917460967795705e+03
1.470000000000000000e+02,6.969183392720735355e+03
1.480000000000000000e+02,6.985609676721590404e+03
1.490000000000000000e+02,6.987894656299464259e+03
1.500000000000000000e+02,6.993503163293869875e+03
1.510000000000000000e+02,7.009600316318808837e+03
1.520000000000000000e+02,7.010293733236141634e+03
1.530000000000000000e+02,7.027762437080397831e+03
1.540000000000000000e+02,7.032309656867755621e+03
1.550000000000000000e+02,7.036331608965347186e+03
1.560000000000000000e+02,7.051889981206289121e+03
1.570000000000000000e+02,7.055323454445415337e+03
1.580000000000000000e+02,7.069680780615964068e+03
1.590000000000000000e+02,7.075620400522359887e+03
1.600000000000000000e+02,7.075557035828700464e+03
1.610000000000000000e+02,7.092394458194808976e+03
1.620000000000000000e+02,7.100856552516221200e+03
1.630000000000000000e+02,7.112312503915605703e+03
1.640000000000000000e+02,7.118285877301063010e+03
1.650000000000000000e+02,7.125220806226737295e+03
1.660000000000000000e+02,7.134198118537125993e+03
1.670000000000000000e+02,7.143186024088789054e+03
1.680000000000000000e+02,7.155186394718716656e+03
1.690000000000000000e+02,7.161674477299351565e+03
1.700000000000000000e+02,7.168167958054016708e+03
1.710000000000000000e+02,7.175628644260331384e+03
1.720000000000000000e+02,7.187199116100198808e+03
1.730000000000000000e+02,7.193713993663874135e+03
1.740000000000000000e+02,7.205311508446465268e+03
1.750000000000000000e+02,7.206759980691755118e+03
1.760000000000000000e+02,7.218861342704224626e+03
1.770000000000000000e+02,7.230981699551122801e+03
1.780000000000000000e+02,7.237533627777559559e+03
1.790000000000000000e+02,7.244575583416021800e+03
1.800000000000000000e+02,7.255765479873728509e+03
1.810000000000000000e+02,7.262824439465726755e+03
1.820000000000000000e+02,7.269889034847282346e+03
1.830000000000000000e+02,7.282576746083188482e+03
1.840000000000000000e+02,7.288684920963175500e+03
1.850000000000000000e+02,7.295285146673833879e+03
1.860000000000000000e+02,7.307526331366299019e+03
1.870000000000000000e+02,7.315118550244949802e+03
1.880000000000000000e+02,7.321740603377003936e+03
1.890000000000000000e+02,7.334023756574520121e+03
1.900000000000000000e+02,7.340172544079315230e+03
1.910000000000000000e+02,7.348283489220415504e+03
1.920000000000000000e+02,7.359628714487823345e+03
1.930000000000000000e+02,7.367268645870923137e+03
1.940000000000000000e+02,7.374424150371858559e+03
1.950000000000000000e+02,7.380604982339890739e+03
1.960000000000000000e+02,7.392981148601842506e+03
1.970000000000000000e+02,7.400159519822918810e+03
1.980000000000000000e+02,7.412074229094373550e+03
1.990000000000000000e+02,7.419762063608276549e+03
2.000000000000000000e+02,7.428595722383365683e+03
2.010000000000000000e+02,7.429567134274933778e+03
2.020000000000000000e+02,7.445644697494536558e+03
2.030000000000000000e+02,7.451552231667350497e+03
2.040000000000000000e+02,7.453375237127689616e+03
2.050000000000000000e+02,7.461397026676555470e+03
2.060000000000000000e+02,7.480341976632575097e+03
2.070000000000000000e+02,7.480213536419520096e+03
2.080000000000000000e+02,7.500140117361172997e+03
2.090000000000000000e+02,7.507410405815829108e+03
2.100000000000000000e+02,7.507029315038273126e+03
2.110000000000000000e+02,7.514808254415982447e+03
2.120000000000000000e+02,7.522603397270399000e+03
2.130000000000000000e+02,7.534934944470678602e+03
2.140000000000000000e+02,7.542512725744855743e+03
2.150000000000000000e+02,7.549327454016935008e+03
2.160000000000000000e+02,7.557453536220310525e+03
2.170000000000000000e+02,7.567864446975895589e+03
2.180000000000000000e+02,7.577648132266545872e+03
2.190000000000000000e+02,7.587663414284950704e+03
2.200000000000000000e+02,7.595636129849907775e+03
2.210000000000000000e+02,7.604343157789831821e+03
2.220000000000000000e+02,7.611919971721798902e+03
2.230000000000000000e+02,7.623604439710751649e+03
2.240000000000000000e+02,7.628856461155051875e+03
2.250000000000000000e+02,7.639213878263023616e+03
2.260000000000000000e+02,7.655783344294144626e+03
2.270000000000000000e+02,7.662912164971727179e+03
2.280000000000000000e+02,7.670760313663435227e+03
2.290000000000000000e+02,7.673282342605257327e+03
2.300000000000000000e+02,7.678688200305417013e+03
2.310000000000000000e+02,7.701522690295045322e+03
2.320000000000000000e+02,7.717282580242173935e+03
2.330000000000000000e+02,7.722900097227628066e+03
2.340000000000000000e+02,7.729314116252100575e+03
2.350000000000000000e+02,7.745122893418936656e+03
2.360000000000000000e+02,7.752876092625308047e+03
2.370000000000000000e+02,7.760391903157551496e+03
2.380000000000000000e+02,7.775058999396914260e+03
2.390000000000000000e+02,7.782557932851210353e+03
2.400000000000000000e+02,7.793058703353499368e+03
2.410000000000000000e+02,7.806085939170423444e+03
2.420000000000000000e+02,7.815124159200489885e+03
2.430000000000000000e+02,7.823161652924070950e+03
2.440000000000000000e+02,7.834220830798842144e+03
2.450000000000000000e+02,7.842277762575980887e+03
2.460000000000000000e+02,7.852857885384321889e+03
2.470000000000000000e+02,7.866483668834495802e+03
2.480000000000000000e+02,7.875078476551177118e+03
2.490000000000000000e+02,7.882667191234192615e+03
2.500000000000000000e+02,7.893296500667549481e+03
2.510000000000000000e+02,7.904456449447877276e+03
2.520000000000000000e+02,7.917659289119961613e+03
2.530000000000000000e+02,7.925791926125301870e+03
2.540000000000000000e+02,7.936004177204938060e+03
2.550000000000000000e+02,7.943363310590760193e+03
2.560000000000000000e+02,7.953812604537974039e+03
2.570000000000000000e+02,7.977242289859626908e+03
2.580000000000000000e+02,7.979845871236449966e+03
2.590000000000000000e+02,7.995918694593435248e+03
2.600000000000000000e+02,8.000233133568150151e+03
2.610000000000000000e+02,8.008309746688726591e+03
2.620000000000000000e+02,8.017367240468664932e+03
